"date","node","cpu","int","mem"
"2014-02-07 03:25:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 03:30:00","lbpeuid01.sceu.corp",8.5,0.09,92.78
"2014-02-07 03:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 03:30:00","lbpeuin01.sceu.corp",10.5,0.01,91.51
"2014-02-07 03:30:00","lbpeuin02.sceu.corp",11.5,0.01,91.59
"2014-02-07 03:35:00","lbpeuid01.sceu.corp",8.5,0.07,92.78
"2014-02-07 03:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.04
"2014-02-07 03:35:00","lbpeuin01.sceu.corp",10.5,0.01,91.51
"2014-02-07 03:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.6
"2014-02-07 03:40:00","lbpeuid01.sceu.corp",8.5,0.06,92.79
"2014-02-07 03:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.05
"2014-02-07 03:40:00","lbpeuin01.sceu.corp",10,0.02,91.52
"2014-02-07 03:40:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 03:45:00","lbpeuid01.sceu.corp",8.5,0.1,92.78
"2014-02-07 03:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.05
"2014-02-07 03:45:00","lbpeuin01.sceu.corp",10.5,0.01,91.5
"2014-02-07 03:45:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 03:50:00","lbpeuid01.sceu.corp",8.5,0.04,92.77
"2014-02-07 03:50:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 03:50:00","lbpeuin01.sceu.corp",10,0.01,91.52
"2014-02-07 03:50:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 03:55:00","lbpeuid01.sceu.corp",9,0.03,92.79
"2014-02-07 03:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 03:55:00","lbpeuin01.sceu.corp",10,0.02,91.51
"2014-02-07 03:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.6
"2014-02-07 04:00:00","lbpeuid01.sceu.corp",8.5,0.09,92.09
"2014-02-07 04:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:00:00","lbpeuin01.sceu.corp",11,0.02,91.52
"2014-02-07 04:00:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 04:05:00","lbpeuid01.sceu.corp",9,0.07,92.12
"2014-02-07 04:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:05:00","lbpeuin01.sceu.corp",10,0.01,91.51
"2014-02-07 04:05:00","lbpeuin02.sceu.corp",11.5,0.01,91.6
"2014-02-07 04:10:00","lbpeuid01.sceu.corp",8.5,0.07,92.11
"2014-02-07 04:10:00","lbpeuid02.sceu.corp",10,0.01,92.07
"2014-02-07 04:10:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 04:10:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 04:15:00","lbpeuid01.sceu.corp",8.5,0.08,92.12
"2014-02-07 04:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 04:15:00","lbpeuin01.sceu.corp",10,0.01,91.53
"2014-02-07 04:15:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 04:20:00","lbpeuid01.sceu.corp",8.5,0.03,92.13
"2014-02-07 04:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:20:00","lbpeuin01.sceu.corp",10,0.01,91.52
"2014-02-07 04:20:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:25:00","lbpeuid01.sceu.corp",8.5,0.05,92.13
"2014-02-07 04:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:25:00","lbpeuin01.sceu.corp",10,0.02,91.52
"2014-02-07 04:25:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:30:00","lbpeuid01.sceu.corp",8.5,0.06,92.13
"2014-02-07 04:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:30:00","lbpeuin01.sceu.corp",10.5,0.02,91.51
"2014-02-07 04:30:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:35:00","lbpeuid01.sceu.corp",8.5,0.03,92.12
"2014-02-07 04:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 04:35:00","lbpeuin01.sceu.corp",10,0.01,91.52
"2014-02-07 04:35:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:40:00","lbpeuid01.sceu.corp",8.5,0.07,92.13
"2014-02-07 04:40:00","lbpeuid02.sceu.corp",9,0.01,92.06
"2014-02-07 04:40:00","lbpeuin01.sceu.corp",10,0.02,91.52
"2014-02-07 04:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 04:45:00","lbpeuid01.sceu.corp",8.5,0.07,92.13
"2014-02-07 04:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 04:45:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 04:45:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:50:00","lbpeuid01.sceu.corp",8.5,0.06,92.14
"2014-02-07 04:50:00","lbpeuid02.sceu.corp",9.5,0.01,92.06
"2014-02-07 04:50:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 04:50:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 04:55:00","lbpeuid01.sceu.corp",8.5,0.03,92.12
"2014-02-07 04:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 04:55:00","lbpeuin01.sceu.corp",10.5,0.02,91.53
"2014-02-07 04:55:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 05:00:00","lbpeuid01.sceu.corp",9,0.05,92.13
"2014-02-07 05:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:00:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 05:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.59
"2014-02-07 05:05:00","lbpeuid01.sceu.corp",8.5,0.05,92.11
"2014-02-07 05:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:05:00","lbpeuin01.sceu.corp",10.5,0.01,91.52
"2014-02-07 05:05:00","lbpeuin02.sceu.corp",12,0.01,91.59
"2014-02-07 05:10:00","lbpeuid01.sceu.corp",8.5,0.09,92.13
"2014-02-07 05:10:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 05:10:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 05:10:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 05:15:00","lbpeuid01.sceu.corp",8.5,0.03,92.13
"2014-02-07 05:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:15:00","lbpeuin01.sceu.corp",10.5,0.01,91.51
"2014-02-07 05:15:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 05:20:00","lbpeuid01.sceu.corp",8.5,0.09,92.13
"2014-02-07 05:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:20:00","lbpeuin01.sceu.corp",10,0.01,91.53
"2014-02-07 05:20:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 05:25:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 05:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:25:00","lbpeuin01.sceu.corp",10,0.02,91.52
"2014-02-07 05:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 05:30:00","lbpeuid01.sceu.corp",8.5,0.05,92.15
"2014-02-07 05:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 05:30:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 05:30:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 05:35:00","lbpeuid01.sceu.corp",8.5,0.07,92.13
"2014-02-07 05:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 05:35:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 05:35:00","lbpeuin02.sceu.corp",13,0.01,91.61
"2014-02-07 05:40:00","lbpeuid01.sceu.corp",8.5,0.03,92.15
"2014-02-07 05:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 05:40:00","lbpeuin01.sceu.corp",10,0.01,91.52
"2014-02-07 05:40:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 05:45:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 05:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 05:45:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 05:45:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 05:50:00","lbpeuid01.sceu.corp",8.5,0.08,92.14
"2014-02-07 05:50:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 05:50:00","lbpeuin01.sceu.corp",10.5,0.01,91.51
"2014-02-07 05:50:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 05:55:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 05:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 05:55:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 05:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 06:00:00","lbpeuid01.sceu.corp",8.5,0.07,92.14
"2014-02-07 06:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 06:00:00","lbpeuin01.sceu.corp",11,0.03,91.52
"2014-02-07 06:00:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 06:05:00","lbpeuid01.sceu.corp",9,0.05,92.14
"2014-02-07 06:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 06:05:00","lbpeuin01.sceu.corp",10,0.01,91.53
"2014-02-07 06:05:00","lbpeuin02.sceu.corp",11.5,0.01,91.59
"2014-02-07 06:10:00","lbpeuid01.sceu.corp",8.5,0.01,92.14
"2014-02-07 06:10:00","lbpeuid02.sceu.corp",10,0.01,92.08
"2014-02-07 06:10:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 06:10:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 06:15:00","lbpeuid01.sceu.corp",8.5,0.08,92.14
"2014-02-07 06:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 06:15:00","lbpeuin01.sceu.corp",10,0.01,91.53
"2014-02-07 06:15:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:20:00","lbpeuid01.sceu.corp",8.5,0.05,92.13
"2014-02-07 06:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 06:20:00","lbpeuin01.sceu.corp",10.5,0.01,91.53
"2014-02-07 06:20:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 06:25:00","lbpeuid01.sceu.corp",8.5,0.01,92.15
"2014-02-07 06:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 06:25:00","lbpeuin01.sceu.corp",10,0.02,91.51
"2014-02-07 06:25:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:30:00","lbpeuid01.sceu.corp",8.5,0.09,92.16
"2014-02-07 06:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 06:30:00","lbpeuin01.sceu.corp",10,0.04,91.54
"2014-02-07 06:30:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:35:00","lbpeuid01.sceu.corp",8.5,0.05,92.14
"2014-02-07 06:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 06:35:00","lbpeuin01.sceu.corp",10,0.01,91.51
"2014-02-07 06:35:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:40:00","lbpeuid01.sceu.corp",8.5,0.09,92.14
"2014-02-07 06:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 06:40:00","lbpeuin01.sceu.corp",10.5,0.02,91.53
"2014-02-07 06:40:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:45:00","lbpeuid01.sceu.corp",8.5,0.05,92.13
"2014-02-07 06:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 06:45:00","lbpeuin01.sceu.corp",10.5,0.01,91.52
"2014-02-07 06:45:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 06:50:00","lbpeuid01.sceu.corp",8.5,0.05,92.14
"2014-02-07 06:50:00","lbpeuid02.sceu.corp",9,0.01,92.08
"2014-02-07 06:50:00","lbpeuin01.sceu.corp",10,0.01,91.52
"2014-02-07 06:50:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 06:55:00","lbpeuid01.sceu.corp",8.5,0.05,92.13
"2014-02-07 06:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 06:55:00","lbpeuin01.sceu.corp",10.5,0.02,91.52
"2014-02-07 06:55:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 07:00:00","lbpeuid01.sceu.corp",8.5,0.05,92.14
"2014-02-07 07:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 07:00:00","lbpeuin01.sceu.corp",10.5,0.03,91.53
"2014-02-07 07:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 07:05:00","lbpeuid01.sceu.corp",9.5,0.1,92.13
"2014-02-07 07:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:05:00","lbpeuin01.sceu.corp",10.5,0.05,91.52
"2014-02-07 07:05:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 07:10:00","lbpeuid01.sceu.corp",8.5,0.05,92.14
"2014-02-07 07:10:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:10:00","lbpeuin01.sceu.corp",10,0.01,91.53
"2014-02-07 07:10:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 07:15:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 07:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:15:00","lbpeuin01.sceu.corp",10.5,0.02,91.54
"2014-02-07 07:15:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 07:20:00","lbpeuid01.sceu.corp",8.5,0.09,92.14
"2014-02-07 07:20:00","lbpeuid02.sceu.corp",9,0.01,92.09
"2014-02-07 07:20:00","lbpeuin01.sceu.corp",10.5,0.05,91.53
"2014-02-07 07:20:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 07:25:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 07:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:25:00","lbpeuin01.sceu.corp",10.5,0.04,91.52
"2014-02-07 07:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 07:30:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 07:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 07:30:00","lbpeuin01.sceu.corp",10.5,0.02,91.54
"2014-02-07 07:30:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 07:35:00","lbpeuid01.sceu.corp",8.5,0.1,92.13
"2014-02-07 07:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:35:00","lbpeuin01.sceu.corp",10,0.15,91.52
"2014-02-07 07:35:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 07:40:00","lbpeuid01.sceu.corp",8.5,0.03,92.14
"2014-02-07 07:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:40:00","lbpeuin01.sceu.corp",10.5,0.12,91.54
"2014-02-07 07:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 07:45:00","lbpeuid01.sceu.corp",8.5,0.12,92.14
"2014-02-07 07:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:45:00","lbpeuin01.sceu.corp",10.5,0.1,91.52
"2014-02-07 07:45:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 07:50:00","lbpeuid01.sceu.corp",9,1.71,92.15
"2014-02-07 07:50:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 07:50:00","lbpeuin01.sceu.corp",10,0.05,91.54
"2014-02-07 07:50:00","lbpeuin02.sceu.corp",12,0.01,91.6
"2014-02-07 07:55:00","lbpeuid01.sceu.corp",8.5,0.63,92.15
"2014-02-07 07:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 07:55:00","lbpeuin01.sceu.corp",10.5,0.19,91.53
"2014-02-07 07:55:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:00:00","lbpeuid01.sceu.corp",9,0.17,92.15
"2014-02-07 08:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 08:00:00","lbpeuin01.sceu.corp",10.5,0.12,91.54
"2014-02-07 08:00:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:05:00","lbpeuid01.sceu.corp",8.5,0.07,92.14
"2014-02-07 08:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 08:05:00","lbpeuin01.sceu.corp",10,0.09,91.53
"2014-02-07 08:05:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 08:10:00","lbpeuid01.sceu.corp",8.5,0.06,92.14
"2014-02-07 08:10:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 08:10:00","lbpeuin01.sceu.corp",10.5,0.13,91.53
"2014-02-07 08:10:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:15:00","lbpeuid01.sceu.corp",8.5,0.08,92.14
"2014-02-07 08:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 08:15:00","lbpeuin01.sceu.corp",10.5,0.07,91.53
"2014-02-07 08:15:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:20:00","lbpeuid01.sceu.corp",8.5,0.05,92.14
"2014-02-07 08:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.07
"2014-02-07 08:20:00","lbpeuin01.sceu.corp",10,0.09,91.54
"2014-02-07 08:20:00","lbpeuin02.sceu.corp",11.5,0.01,91.63
"2014-02-07 08:25:00","lbpeuid01.sceu.corp",8.5,0.14,92.14
"2014-02-07 08:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 08:25:00","lbpeuin01.sceu.corp",10.5,0.09,91.52
"2014-02-07 08:25:00","lbpeuin02.sceu.corp",12,0.01,91.63
"2014-02-07 08:30:00","lbpeuid01.sceu.corp",8.5,0.06,92.15
"2014-02-07 08:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 08:30:00","lbpeuin01.sceu.corp",10.5,0.3,91.53
"2014-02-07 08:30:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:35:00","lbpeuid01.sceu.corp",8.5,0.02,92.14
"2014-02-07 08:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 08:35:00","lbpeuin01.sceu.corp",10.5,0.17,91.53
"2014-02-07 08:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.61
"2014-02-07 08:40:00","lbpeuid01.sceu.corp",8.5,0.12,92.13
"2014-02-07 08:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.1
"2014-02-07 08:40:00","lbpeuin01.sceu.corp",10.5,0.15,91.54
"2014-02-07 08:40:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:45:00","lbpeuid01.sceu.corp",8.5,0.08,92.14
"2014-02-07 08:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 08:45:00","lbpeuin01.sceu.corp",10.5,0.22,91.53
"2014-02-07 08:45:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 08:50:00","lbpeuid01.sceu.corp",8.5,0.04,92.16
"2014-02-07 08:50:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 08:50:00","lbpeuin01.sceu.corp",10.5,0.2,91.54
"2014-02-07 08:50:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 08:55:00","lbpeuid01.sceu.corp",8.5,0.11,92.15
"2014-02-07 08:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 08:55:00","lbpeuin01.sceu.corp",10.5,0.21,91.53
"2014-02-07 08:55:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 09:00:00","lbpeuid01.sceu.corp",9,0.14,92.15
"2014-02-07 09:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 09:00:00","lbpeuin01.sceu.corp",11,0.21,91.54
"2014-02-07 09:00:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 09:05:00","lbpeuid01.sceu.corp",8.5,0.08,92.16
"2014-02-07 09:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 09:05:00","lbpeuin01.sceu.corp",10,0.12,91.54
"2014-02-07 09:05:00","lbpeuin02.sceu.corp",11.5,0.01,91.61
"2014-02-07 09:10:00","lbpeuid01.sceu.corp",8.5,0.09,92.16
"2014-02-07 09:10:00","lbpeuid02.sceu.corp",10.5,0.01,92.08
"2014-02-07 09:10:00","lbpeuin01.sceu.corp",10.5,0.13,91.53
"2014-02-07 09:10:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 09:15:00","lbpeuid01.sceu.corp",8.5,0.07,92.16
"2014-02-07 09:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.1
"2014-02-07 09:15:00","lbpeuin01.sceu.corp",10.5,0.18,91.53
"2014-02-07 09:15:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 09:20:00","lbpeuid01.sceu.corp",8.5,0.1,92.16
"2014-02-07 09:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 09:20:00","lbpeuin01.sceu.corp",10.5,0.25,91.53
"2014-02-07 09:20:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 09:25:00","lbpeuid01.sceu.corp",9,0.09,92.16
"2014-02-07 09:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.1
"2014-02-07 09:25:00","lbpeuin01.sceu.corp",10.5,0.17,91.54
"2014-02-07 09:25:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 09:30:00","lbpeuid01.sceu.corp",8.5,0.12,92.17
"2014-02-07 09:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 09:30:00","lbpeuin01.sceu.corp",11,0.17,91.53
"2014-02-07 09:30:00","lbpeuin02.sceu.corp",12,0.01,91.63
"2014-02-07 09:35:00","lbpeuid01.sceu.corp",8.5,0.19,92.16
"2014-02-07 09:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 09:35:00","lbpeuin01.sceu.corp",10.5,0.22,91.54
"2014-02-07 09:35:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 09:40:00","lbpeuid01.sceu.corp",8.5,0.28,92.18
"2014-02-07 09:40:00","lbpeuid02.sceu.corp",9,0.01,92.1
"2014-02-07 09:40:00","lbpeuin01.sceu.corp",10.5,0.33,91.53
"2014-02-07 09:40:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 09:45:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 09:45:00","lbpeuin01.sceu.corp",10.5,0.3,91.53
"2014-02-07 09:45:00","lbpeuin02.sceu.corp",11.5,0.01,91.62
"2014-02-07 09:50:00","lbpeuid01.sceu.corp",8.5,0.09,92.17
"2014-02-07 09:50:00","lbpeuid02.sceu.corp",10,0.01,92.08
"2014-02-07 09:50:00","lbpeuin01.sceu.corp",10.5,0.17,91.54
"2014-02-07 09:50:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 09:55:00","lbpeuid01.sceu.corp",8.5,0.09,92.17
"2014-02-07 09:55:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 09:55:00","lbpeuin01.sceu.corp",10.5,0.19,91.53
"2014-02-07 09:55:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 10:00:00","lbpeuid01.sceu.corp",9,0.23,91.78
"2014-02-07 10:00:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 10:00:00","lbpeuin01.sceu.corp",10.5,0.29,91.54
"2014-02-07 10:00:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 10:05:00","lbpeuid01.sceu.corp",9,0.08,91.77
"2014-02-07 10:05:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 10:05:00","lbpeuin01.sceu.corp",10.5,0.31,91.53
"2014-02-07 10:05:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 10:10:00","lbpeuid01.sceu.corp",8.5,0.16,91.79
"2014-02-07 10:10:00","lbpeuid02.sceu.corp",9.5,0.01,92.11
"2014-02-07 10:10:00","lbpeuin01.sceu.corp",10.5,0.23,91.53
"2014-02-07 10:10:00","lbpeuin02.sceu.corp",11.5,0.01,91.63
"2014-02-07 10:15:00","lbpeuid01.sceu.corp",8.5,0.22,91.79
"2014-02-07 10:15:00","lbpeuid02.sceu.corp",9.5,0.01,92.08
"2014-02-07 10:15:00","lbpeuin01.sceu.corp",10.5,0.27,91.55
"2014-02-07 10:15:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 10:20:00","lbpeuid01.sceu.corp",8.5,0.16,91.79
"2014-02-07 10:20:00","lbpeuid02.sceu.corp",9.5,0.01,92.11
"2014-02-07 10:20:00","lbpeuin01.sceu.corp",10.5,0.42,91.55
"2014-02-07 10:20:00","lbpeuin02.sceu.corp",12,0.01,91.63
"2014-02-07 10:25:00","lbpeuid01.sceu.corp",8.5,0.18,91.79
"2014-02-07 10:25:00","lbpeuid02.sceu.corp",9.5,0.01,92.09
"2014-02-07 10:25:00","lbpeuin01.sceu.corp",10.5,0.45,91.54
"2014-02-07 10:25:00","lbpeuin02.sceu.corp",12,0.01,91.61
"2014-02-07 10:30:00","lbpeuid01.sceu.corp",8.5,0.27,91.81
"2014-02-07 10:30:00","lbpeuid02.sceu.corp",9.5,0.01,92.11
"2014-02-07 10:30:00","lbpeuin01.sceu.corp",10.5,0.4,91.55
"2014-02-07 10:30:00","lbpeuin02.sceu.corp",12,0.01,91.62
"2014-02-07 10:35:00","lbpeuid01.sceu.corp",9,0.21,91.8
"2014-02-07 10:35:00","lbpeuid02.sceu.corp",9.5,0.01,92.11
"2014-02-07 10:35:00","lbpeuin01.sceu.corp",10.5,0.35,91.54
"2014-02-07 10:35:00","lbpeuin02.sceu.corp",12.5,0.01,91.63
"2014-02-07 10:40:00","lbpeuid01.sceu.corp",9,0.28,91.8
"2014-02-07 10:40:00","lbpeuid02.sceu.corp",9.5,0.01,92.11
